tid,toipfx,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_dist,toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
101272159,"6791",1.1000000,0.0600000,-0.0600000,5661.0000000,130.4000000,-130.4000000,578.8790000,"6791.01",18.8224069,0.0000451,-0.0000451,12.5063000,0.9229250,-0.9229250,2460131.5388200,0.002413,-0.002413
326327260,"6792",0.8500000,0.0500000,-0.0500000,5081.5000000,114.7000000,-114.7000000,267.0860000,"6792.01",7.9605908,0.0000254,-0.0000254,5.9434400,0.3986010,-0.3986010,2460151.0191840,0.002139,-0.002139
352438619,"6793",0.7300000,0.0600000,-0.0600000,4841.8000000,162.2000000,-162.2000000,213.2360000,"6793.01",6.5516113,0.0000081,-0.0000081,7.0105100,0.7633430,-0.7633430,2460149.3125620,0.000997,-0.000997
408609355,"6794",2.3800000,0.1200000,-0.1200000,6391.0000000,129.5000000,-129.5000000,945.7800000,"6794.01",7.3099457,0.0000383,-0.0000383,12.4526000,0.7929950,-0.7929950,2460140.0005420,0.005755,-0.005755
269372232,"6795",1.5100000,,,5355.0000000,122.0000000,-122.0000000,689.2890000,"6795.01",2.1250402,0.0000055,-0.0000055,12.6314000,,,2460149.7984080,0.002808,-0.002808
32046665,"6796",1.1900000,,,5594.0000000,122.0000000,-122.0000000,614.0470000,"6796.01",3.7871416,0.0000142,-0.0000142,8.9172300,,,2460145.1138060,0.002990,-0.002990
164249928,"6797",1.6600000,,,5339.0000000,122.0000000,-122.0000000,803.0740000,"6797.01",0.9898852,0.0000031,-0.0000031,11.4457000,,,2460149.8469880,0.002570,-0.002570
290403522,"6798",1.4700000,0.0700000,-0.0700000,6477.7000000,255.7000000,-255.7000000,290.4800000,"6798.01",22.3751134,0.0000203,-0.0000203,12.8125000,0.5897310,-0.5897310,2460136.5745690,0.001125,-0.001125
387295547,"6799",1.3500000,0.0600000,-0.0600000,6333.0000000,134.6000000,-134.6000000,472.3180000,"6799.01",0.6647860,0.0000013,-0.0000013,5.3678500,0.4920510,-0.4920510,2460150.8924250,0.001606,-0.001606
335499997,"680",1.7628000,0.0837786,-0.0837786,5967.0000000,192.0000000,-192.0000000,163.4100000,"680.01",0.4335690,0.0000046,-0.0000046,4.8760213,1.5310265,-1.5310265,2459281.0071260,0.000357,-0.000357
254174907,"6800",2.7100000,0.1400000,-0.1400000,6702.0000000,126.9000000,-126.9000000,916.1100000,"6800.01",4.1518071,0.0000188,-0.0000188,10.2109000,0.6946090,-0.6946090,2460150.7961170,0.003554,-0.003554
90935995,"6801",0.7000000,0.0600000,-0.0600000,4337.4000000,123.8000000,-123.8000000,143.3470000,"6801.01",1.2245052,0.0000003,-0.0000003,19.6011000,2.8573100,-2.8573100,2460148.7949940,0.000172,-0.000172
262470965,"6802",0.5900000,0.0300000,-0.0300000,3969.0000000,157.0000000,-157.0000000,,"6802.01",1.1079142,0.0001472,-0.0001472,12.7389000,1.9705200,-1.9705200,2460149.8419290,0.001727,-0.001727
166495921,"6803",1.3900000,0.0700000,-0.0700000,5951.0000000,138.1000000,-138.1000000,594.7910000,"6803.01",3.3522572,0.0008295,-0.0008295,10.9307000,0.7080710,-0.7080710,2460149.7191290,0.003387,-0.003387
100264497,"6804",1.3800000,0.0700000,-0.0700000,6170.0000000,135.3000000,-135.3000000,545.5220000,"6804.01",3.7724643,0.0000050,-0.0000050,13.0104000,0.7215730,-0.7215730,2460148.1459560,0.000979,-0.000979
112989868,"6805",0.8600000,,,4750.0000000,122.0000000,-122.0000000,345.7140000,"6805.01",1.0404250,0.0000010,-0.0000010,11.6289000,,,2460150.2700200,0.001149,-0.001149
285505979,"6299",0.8500000,0.0900000,-0.0900000,4351.7000000,143.8000000,-143.8000000,102.3820000,"6299.01",4.7089027,0.0000054,-0.0000054,6.8641400,0.9380790,-0.9380790,2459905.4504170,0.000913,-0.000913
123898871,"630",1.7000000,0.0800000,-0.0800000,7210.5000000,161.0000000,-161.0000000,309.7050000,"630.01",4.9091704,0.0000153,-0.0000153,20.5266000,0.9925790,-0.9925790,2459226.3609830,0.000446,-0.000446
271747067,"6300",2.0300000,,,7006.0000000,129.0000000,-129.0000000,947.6430000,"6300.01",2.8976822,0.0000055,-0.0000055,20.1303000,,,2459909.0135570,0.001236,-0.001236
326809267,"6301",1.9200000,0.1200000,-0.1200000,6604.0000000,125.8000000,-125.8000000,1175.4200000,"6301.01",7.1436336,0.0000379,-0.0000379,11.4874000,0.8053690,-0.8053690,2459899.6279210,0.004202,-0.004202
177712122,"6302",0.8300000,,,4802.0000000,122.0000000,-122.0000000,340.9200000,"6302.01",2.8465714,0.0000039,-0.0000039,12.8225000,,,2459907.6482970,0.000816,-0.000816
186810676,"6303",0.6300000,0.0200000,-0.0200000,3848.0000000,157.0000000,-157.0000000,152.2190000,"6303.01",9.4852479,0.0000207,-0.0000207,12.3024000,0.4681220,-0.4681220,2459901.0134910,0.000943,-0.000943
186989177,"6304",1.7000000,0.1000000,-0.1000000,5421.0000000,122.5000000,-122.5000000,802.3430000,"6304.01",3.6453560,0.0000160,-0.0000160,12.1687000,0.7924420,-0.7924420,2459908.9495710,0.002529,-0.002529
320505267,"6305",1.2900000,0.0600000,-0.0600000,5874.0000000,129.7000000,-129.7000000,623.4930000,"6305.01",6.6245939,0.0000383,-0.0000383,8.7426700,0.5886760,-0.5886760,2459909.4554460,0.003024,-0.003024
445370101,"6306",2.0800000,0.1100000,-0.1100000,5826.0000000,135.7000000,-135.7000000,771.0800000,"6306.01",3.6622220,0.0000126,-0.0000126,13.3765000,0.8231170,-0.8231170,2459902.8331520,0.002742,-0.002742
202869426,"6307",0.6200000,0.0200000,-0.0200000,3810.0000000,157.0000000,-157.0000000,323.3750000,"6307.01",2.4589458,0.0004520,-0.0004520,12.6341000,0.7846220,-0.7846220,2459909.8206330,0.003128,-0.003128
301414902,"6308",0.7800000,,,4249.0000000,122.0000000,-122.0000000,263.1660000,"6308.01",1.7555108,0.0000021,-0.0000021,10.7893000,,,2459908.8623230,0.000790,-0.000790
412887082,"6309",1.4400000,0.0700000,-0.0700000,6051.0000000,248.9000000,-248.9000000,604.9360000,"6309.01",28.8005547,0.0002269,-0.0002269,12.6164000,0.8933860,-0.8933860,2459901.5813170,0.003181,-0.003181
97158538,"631",2.2420100,0.0953369,-0.0953369,6852.0000000,125.0000000,-125.0000000,233.6970000,"631.01",2.5950747,0.0002046,-0.0002046,5.9382555,6.0433493,-6.0433493,2459229.7084390,0.001046,-0.001046
353893493,"6310",0.7100000,0.0700000,-0.0700000,3896.8000000,105.0000000,-105.0000000,96.6459000,"6310.01",3.3528597,0.0000150,-0.0000150,3.2754300,0.3520530,-0.3520530,2459906.4819010,0.002416,-0.002416
52260140,"6311",1.1500000,0.0600000,-0.0600000,5602.0000000,227.7000000,-227.7000000,502.2680000,"6311.01",6.2808216,0.0000223,-0.0000223,10.0476000,0.6546760,-0.6546760,2459899.5716540,0.002823,-0.002823
470724594,"6312",2.1400000,0.1900000,-0.1900000,7823.0000000,862.0000000,-862.0000000,760.6410000,"6312.01",16.8498547,0.0000593,-0.0000593,15.5178000,1.4595100,-1.4595100,2459907.2582560,0.001977,-0.001977
192487723,"6313",2.6200000,,,8120.6000000,35.0000000,-35.0000000,2579.1500000,"6313.01",4.9570983,0.0000618,-0.0000618,15.9349000,,,2459906.7702060,0.008100,-0.008100
272218608,"6314",2.0600000,,,7233.0000000,122.0000000,-122.0000000,980.3270000,"6314.01",3.1777383,0.0000085,-0.0000085,19.2706000,,,2459904.6805270,0.001868,-0.001868
354742440,"6315",2.9700000,0.1600000,-0.1600000,5613.0000000,138.9000000,-138.9000000,751.0840000,"6315.01",4.4532909,0.0000157,-0.0000157,13.8211000,0.8218230,-0.8218230,2459906.7230610,0.002711,-0.002711
35582553,"649",2.4300000,0.1100000,-0.1100000,6779.0000000,147.4000000,-147.4000000,430.6220000,"649.01",0.9370901,0.0000020,-0.0000020,9.4994700,0.5713230,-0.5713230,2459225.9896650,0.000891,-0.000891
118754987,"6490",1.5300000,,,6428.0000000,122.0000000,-122.0000000,965.5240000,"6490.01",7.8422080,0.0000371,-0.0000371,12.3266000,,,2460012.2510520,0.003684,-0.003684
25212199,"6491",1.5800000,0.0800000,-0.0800000,5936.0000000,125.1000000,-125.1000000,641.2430000,"6491.01",7.5520411,0.0000462,-0.0000462,8.4312100,0.5683970,-0.5683970,2459999.8512160,0.006398,-0.006398
47143972,"6492",0.5400000,0.0200000,-0.0200000,3556.0000000,157.0000000,-157.0000000,214.3260000,"6492.01",731.8319734,0.0000008,-0.0000008,12.4424000,0.3977060,-0.3977060,2459262.1237000,0.000009,-0.000009
445522339,"6493",0.5700000,0.0200000,-0.0200000,3808.0000000,157.0000000,-157.0000000,104.5160000,"6493.01",3.0667073,0.0000067,-0.0000067,3.3937800,0.1714460,-0.1714460,2460007.9490220,0.001525,-0.001525
438376091,"6494",,,,8706.0000000,286.3000000,-286.3000000,1136.2400000,"6494.01",3.5327892,0.0000088,-0.0000088,,,,2460037.9190880,0.002332,-0.002332
36808091,"6495",1.7700000,0.0900000,-0.0900000,6118.0000000,134.1000000,-134.1000000,966.0500000,"6495.01",3.7781679,0.0000160,-0.0000160,11.6911000,0.7108940,-0.7108940,2460034.9823220,0.003528,-0.003528
374741750,"6496",,,,,,,1713.4300000,"6496.01",0.9942215,0.0000023,-0.0000023,,,,2460037.8827690,0.002336,-0.002336
303426966,"6497",1.4400000,,,6788.0000000,122.0000000,-122.0000000,957.2460000,"6497.01",2.1439841,0.0000051,-0.0000051,16.8452000,,,2460035.3016280,0.001603,-0.001603
371596277,"6498",0.8400000,,,4952.0000000,122.0000000,-122.0000000,332.3570000,"6498.01",22.5095172,0.0000967,-0.0000967,12.0156000,,,2460031.2766470,0.004257,-0.004257
45881495,"6499",0.5700000,0.0200000,-0.0200000,3642.0000000,157.0000000,-157.0000000,260.8030000,"6499.01",9.0441543,0.0000395,-0.0000395,10.2153000,0.6733870,-0.6733870,2460024.2146020,0.001958,-0.001958
349373192,"650",,,,8658.0000000,230.9000000,-230.9000000,402.7620000,"650.01",0.7698300,0.0000300,-0.0000300,,,,2458326.3152800,0.004410,-0.004410
72806004,"6500",1.1000000,0.0600000,-0.0600000,5599.0000000,129.2000000,-129.2000000,343.1120000,"6500.01",4.4156851,0.0000095,-0.0000095,7.7574100,2.1373900,-2.1373900,2460038.1856550,0.001769,-0.001769
35973654,"6501",1.4300000,0.0700000,-0.0700000,5973.0000000,131.1000000,-131.1000000,709.7590000,"6501.01",4.4581792,0.0000250,-0.0000250,9.0821900,0.5803440,-0.5803440,2460035.4162510,0.003487,-0.003487
75580659,"6502",2.4300000,0.1000000,-0.1000000,7304.0000000,142.9000000,-142.9000000,1355.1200000,"6502.01",5.0711656,0.0000264,-0.0000264,15.3998000,0.7999260,-0.7999260,2460030.9462120,0.003533,-0.003533
358838026,"6503",1.9800000,0.1000000,-0.1000000,6166.0000000,130.2000000,-130.2000000,1079.1600000,"6503.01",3.9535041,0.0000140,-0.0000140,13.6119000,0.8431000,-0.8431000,2460032.6654920,0.004256,-0.004256
177257073,"6504",1.4500000,,,5657.0000000,122.0000000,-122.0000000,789.3850000,"6504.01",6.8328077,0.0000174,-0.0000174,9.1819900,,,2460040.0023240,0.002602,-0.002602
376800517,"6505",0.5700000,0.0200000,-0.0200000,3792.0000000,157.0000000,-157.0000000,231.3560000,"6505.01",15.8951857,0.0002036,-0.0002036,11.9336000,0.7247810,-0.7247810,2460020.4559000,0.003720,-0.003720
469008497,"6506",0.9200000,,,5555.0000000,122.0000000,-122.0000000,435.1150000,"6506.01",13.0795854,0.0000475,-0.0000475,9.6607100,,,2460015.2358830,0.002636,-0.002636
283884522,"6652",1.0100000,0.0500000,-0.0500000,5745.0000000,124.8000000,-124.8000000,97.8683000,"6652.01",3.8388774,0.0000256,-0.0000256,1.9487300,0.1527190,-0.1527190,2459881.3341310,0.003525,-0.003525
150901009,"6653",0.7500000,0.0500000,-0.0500000,4859.0000000,119.2000000,-119.2000000,50.2297000,"6653.01",,,,2.4364000,0.2279030,-0.2279030,2459856.4718910,0.010687,-0.010687
278726770,"6654",8.1800000,,,4481.6000000,49.0000000,-49.0000000,673.0280000,"6654.01",9.5160627,0.0000266,-0.0000266,17.8070000,,,2460174.2450530,0.002278,-0.002278
304690618,"6655",0.9100000,0.0500000,-0.0500000,5564.0000000,130.0000000,-130.0000000,127.1600000,"6655.01",6.8672313,0.0000301,-0.0000301,2.3101700,0.1620420,-0.1620420,2460116.0805160,0.004158,-0.004158
304690618,"6655",0.9100000,0.0500000,-0.0500000,5564.0000000,130.0000000,-130.0000000,127.1600000,"6655.02",12.9587054,0.0000804,-0.0000804,2.4971100,0.1904590,-0.1904590,2460110.4879040,0.005553,-0.005553
262457587,"6656",,,,3866.3000000,155.4000000,-155.4000000,,"6656.01",0.8219599,0.0000034,-0.0000034,,,,2460123.3257340,0.000666,-0.000666
96475638,"6657",1.1600000,0.0500000,-0.0500000,6193.0000000,126.0000000,-126.0000000,96.6949000,"6657.01",4.0610981,0.0000110,-0.0000110,2.5762700,0.1572060,-0.1572060,2460115.2283640,0.002694,-0.002694
292221593,"6658",2.9500000,0.1200000,-0.1200000,5764.0000000,118.0000000,-118.0000000,280.1428000,"6658.01",5.6494351,0.0001078,-0.0001078,3.7455100,0.2900130,-0.2900130,2460124.0892040,0.009267,-0.009267
272768631,"6659",0.8000000,0.0500000,-0.0500000,5159.0000000,129.9000000,-129.9000000,101.5110000,"6659.01",7.3120981,0.0000241,-0.0000241,3.4526800,0.6409250,-0.6409250,2460121.6762410,0.003556,-0.003556
82128636,"666",2.3351099,0.1695470,-0.1695470,6680.0000000,201.0000000,-201.0000000,237.0350000,"666.01",7.4760689,0.0000060,-0.0000060,14.1742091,8.0877160,-8.0877160,2458521.5041670,0.000615,-0.000615
468178519,"6660",1.4834700,0.0674397,-0.0674397,6116.0000000,128.2680000,-128.2680000,522.2010000,"6660.01",2.9852193,0.0000479,-0.0000479,17.0487122,0.7939886,-0.7939886,2460097.7641180,0.000500,-0.000500
355895977,"6661",0.7650450,0.0448845,-0.0448845,5164.0000000,121.7180000,-121.7180000,190.9910000,"6661.01",10.5789534,0.0002139,-0.0002139,3.0009044,1.8854746,-1.8854746,2459425.1957100,0.003139,-0.003139
418343229,"6662",0.3318800,0.0099053,-0.0099053,3359.0000000,157.0000000,-157.0000000,21.1820000,"6662.01",0.2939493,0.0000039,-0.0000039,0.9372852,0.4824169,-0.4824169,2458816.1861500,0.000225,-0.000225
415732733,"6663",1.0000000,,,6487.0000000,130.8420000,-130.8420000,393.5746000,"6663.01",,,,5.6562862,0.4519871,-0.4519871,2459598.6538050,0.003418,-0.003418
147561732,"6664",2.2886801,0.0976908,-0.0976908,6534.0000000,167.1950000,-167.1950000,157.4800000,"6664.01",,,,9.5317460,0.5117028,-0.5117028,2459391.9666730,0.002996,-0.002996
192014454,"6665",1.2454100,0.0684874,-0.0684874,5972.6300000,145.7050000,-145.7050000,109.9720000,"6665.01",735.7979170,0.0059146,-0.0059146,2.7674128,1.4511145,-1.4511145,2458847.2639630,0.004307,-0.004307
256429408,"6666",1.5667400,0.0651181,-0.0651181,6477.0000000,159.3400000,-159.3400000,126.9590000,"6666.01",,,,4.5545799,0.3343120,-0.3343120,2458962.1613110,0.005062,-0.005062
462162948,"684",2.3594700,1.4554900,-1.4554900,9488.0000000,242.0000000,-242.0000000,2228.7900000,"684.01",19.8507621,0.0000536,-0.0000536,8.7785620,6.3152870,-6.3152870,2460015.4164940,0.002545,-0.002545
380886534,"6840",1.0044000,,,5854.0000000,122.0000000,-122.0000000,830.2210000,"6840.01",8.9000334,0.0021186,-0.0021186,15.1261771,1.5608057,-1.5608057,2460208.6367070,0.002622,-0.002622
257467784,"6841",0.8361410,0.0511281,-0.0511281,5103.4100000,120.9280000,-120.9280000,344.6810000,"6841.01",13.9285074,0.0032048,-0.0032048,9.5784743,0.8863243,-0.8863243,2460217.1846760,0.002190,-0.002190
58858008,"6842",1.4193300,0.0664121,-0.0664121,5752.1800000,101.1400000,-101.1400000,399.7650000,"6842.01",5.3920955,0.0003051,-0.0003051,18.2452387,0.8842292,-0.8842292,2460209.3387460,0.000840,-0.000840
369474541,"6843",1.7274600,0.0887411,-0.0887411,6281.0000000,125.9950000,-125.9950000,470.6680000,"6843.01",5.4977872,0.0004095,-0.0004095,14.0381026,0.7771834,-0.7771834,2460210.0927900,0.001031,-0.001031
311086350,"6844",0.6479210,0.0199792,-0.0199792,3913.0000000,157.0000000,-157.0000000,293.9660000,"6844.01",3.8068712,0.0006087,-0.0006087,8.6543461,0.7604548,-0.7604548,2460209.3345840,0.002279,-0.002279
399571743,"6845",0.7500000,0.0400000,-0.0400000,5420.1000000,5591.2000000,-5591.2000000,285.5960000,"6845.01",4.7443604,0.0000047,-0.0000047,7.5725700,0.4841510,-0.4841510,2460199.6917340,0.001076,-0.001076
254296853,"6846",0.9300000,0.0500000,-0.0500000,5771.0000000,127.6000000,-127.6000000,491.9620000,"6846.01",3.3348840,0.0000038,-0.0000038,10.5691000,0.6245260,-0.6245260,2460203.0942470,0.000900,-0.000900
150063444,"6847",1.0900000,,,6140.0000000,123.0000000,-123.0000000,702.3630000,"6847.01",1.3939452,0.0000010,-0.0000010,8.8729300,,,2460205.9211020,0.000702,-0.000702
230982415,"6848",0.5700000,0.0200000,-0.0200000,3768.0000000,157.0000000,-157.0000000,181.6020000,"6848.01",7.5954765,0.0008384,-0.0008384,13.1172000,0.4664180,-0.4664180,2460199.3358300,0.001056,-0.001056
434100688,"6849",2.0900000,0.1000000,-0.1000000,6290.0000000,129.0000000,-129.0000000,319.0530000,"6849.01",1825.0483640,0.0000010,-0.0000010,12.7111000,0.6405680,-0.6405680,2458371.5105230,0.000010,-0.000010
281731203,"685",1.7300000,0.0900000,-0.0900000,5287.7000000,128.3000000,-128.3000000,213.2830000,"685.01",11.6332127,0.0002106,-0.0002106,10.2640000,0.5492850,-0.5492850,2460268.4023630,0.037869,-0.037869
9166136,"6850",0.8900000,0.0900000,-0.0900000,4275.7000000,139.4000000,-139.4000000,80.8163000,"6850.01",6.0803777,0.0020376,-0.0020376,3.3658800,0.3754360,-0.3754360,2460198.6386910,0.002694,-0.002694
350861689,"6851",0.6700000,0.0700000,-0.0700000,4073.0000000,126.7000000,-126.7000000,137.6660000,"6851.01",12.0101118,0.0000422,-0.0000422,2.2875100,0.2424190,-0.2424190,2460185.0364800,0.003866,-0.003866
166671025,"6852",0.7000000,0.0500000,-0.0500000,4551.0000000,119.7000000,-119.7000000,182.4250000,"6852.01",16.7382238,0.0000204,-0.0000204,9.0920800,0.7031690,-0.7031690,2460176.9644930,0.001565,-0.001565
197808753,"6853",1.6500000,0.0800000,-0.0800000,6297.0000000,134.4000000,-134.4000000,855.3710000,"6853.01",10.6369830,0.0000453,-0.0000453,8.1691200,0.4860130,-0.4860130,2460189.6886440,0.006382,-0.006382
55363630,"6854",1.1900000,,,6413.0000000,122.0000000,-122.0000000,790.5850000,"6854.01",2.7663479,0.0000048,-0.0000048,6.3585600,,,2460203.7374490,0.002022,-0.002022
274017513,"6855",0.9300000,0.0500000,-0.0500000,5309.0000000,130.3000000,-130.3000000,295.3600000,"6855.01",26.3333899,0.0000342,-0.0000342,9.0733300,0.5671930,-0.5671930,2460165.8543710,0.001572,-0.001572
444753130,"6316",1.7400000,0.0600000,-0.0600000,7581.0000000,165.8000000,-165.8000000,943.1540000,"6316.01",3.0057526,0.0000068,-0.0000068,17.9698000,0.7976880,-0.7976880,2459905.1110480,0.001544,-0.001544
85281192,"6317",0.5000000,0.0100000,-0.0100000,3518.0000000,157.0000000,-157.0000000,170.0380000,"6317.01",4.2443350,0.0010835,-0.0010835,7.1340900,0.4043070,-0.4043070,2459903.3509810,0.002324,-0.002324
292852583,"6318",0.9500000,0.0400000,-0.0400000,5617.5000000,105.8000000,-105.8000000,184.6820000,"6318.01",5.8310296,0.0000309,-0.0000309,7.2305300,1.1383300,-1.1383300,2459903.8460190,0.001633,-0.001633
12980264,"6319",2.0900000,0.1100000,-0.1100000,5883.0000000,239.7000000,-239.7000000,517.5100000,"6319.01",3.2964006,0.0000046,-0.0000046,16.9987000,0.9211710,-0.9211710,2459906.8349000,0.000879,-0.000879
349790953,"632",12.2300000,,,4997.1000000,86.0000000,-86.0000000,1278.4100000,"632.01",1.5521101,0.0000007,-0.0000007,208.4890000,,,2459387.5795730,0.000249,-0.000249
196474344,"6320",1.4900000,,,6358.0000000,122.0000000,-122.0000000,911.3350000,"6320.01",3.6360128,0.0000077,-0.0000077,18.9197000,,,2459903.1934870,0.000745,-0.000745
301991463,"6321",1.1800000,,,5401.0000000,122.0000000,-122.0000000,472.7850000,"6321.01",2.9086778,0.0000073,-0.0000073,12.2888000,,,2459909.2279370,0.001715,-0.001715
270132709,"6322",1.6500000,0.0800000,-0.0800000,6274.0000000,155.6000000,-155.6000000,811.0500000,"6322.01",4.2807899,0.0000214,-0.0000214,11.9706000,0.6729310,-0.6729310,2459906.8053690,0.002382,-0.002382
63586213,"6323",1.6800000,0.0900000,-0.0900000,6008.0000000,127.8000000,-127.8000000,773.8440000,"6323.01",4.0710960,0.0000095,-0.0000095,13.9361000,0.8025090,-0.8025090,2459908.6960770,0.001719,-0.001719
372207328,"6324",0.3000000,0.0100000,-0.0100000,3358.0000000,157.0000000,-157.0000000,20.5488000,"6324.01",0.2792211,0.0000002,-0.0000002,1.0567800,0.0691901,-0.0691901,2459909.9154930,0.000682,-0.000682
200775844,"6325",0.5200000,,,5273.1000000,42.7000000,-42.7000000,310.8920000,"6325.01",3.7307609,0.0006146,-0.0006146,6.7856900,,,2459908.4195860,0.002434,-0.002434
307201632,"6326",1.7500000,0.1200000,-0.1200000,6708.0000000,132.4000000,-132.4000000,796.3130000,"6326.01",2.3556749,0.0000031,-0.0000031,16.7502000,1.1086000,-1.1086000,2459907.5618150,0.000484,-0.000484
196973090,"6327",0.8800000,0.0500000,-0.0500000,5208.2000000,104.9000000,-104.9000000,345.6660000,"6327.01",10.4612769,0.0000269,-0.0000269,9.7211900,0.5843890,-0.5843890,2459900.5760400,0.002042,-0.002042
249884767,"6328",1.6800000,0.0700000,-0.0700000,7025.0000000,121.0000000,-121.0000000,478.3400000,"6328.01",16.6722270,0.0035659,-0.0035659,11.7480000,0.6789560,-0.6789560,2459886.6110660,0.002251,-0.002251
283845022,"6329",1.4800000,0.0900000,-0.0900000,5675.0000000,161.2000000,-161.2000000,585.0940000,"6329.01",15.2334037,0.0000567,-0.0000567,13.7686000,1.0933300,-1.0933300,2459905.9140700,0.003635,-0.003635
348755723,"633",1.0000000,,,3267.0000000,,,116.4960000,"633.01",4.5036450,0.0008690,-0.0008690,11.1970340,1.8819090,-1.8819090,2458517.8098020,0.002628,-0.002628
308120029,"6330",0.4800000,0.0100000,-0.0100000,3522.0000000,157.0000000,-157.0000000,139.0420000,"6330.01",6.8498533,0.0007501,-0.0007501,10.4676000,0.4733460,-0.4733460,2459901.3604600,0.000904,-0.000904
